station,valid,feel,relh,tmpf,vsby,sknt,mslp,p01i,alti,dwpf,drct
ROC,2026-02-13 03:40:00,0.13295942584061493,0.23231137067418095,-0.051438000505583885,0.9652712504858361,-0.8095574829921928,0.4116646305310573,-0.5751597552389147,0.4254464153205965,0.04017545600385073,0.48698764960323276
ROC,2026-02-13 03:45:00,0.11966998332565082,0.2748018016584663,-0.07264956178107422,0.9652712504858361,-0.8095574829921928,0.4105955797136132,-0.5751597552389147,0.4254464153205965,0.03367800010364392,0.37516610899905567
ROC,2026-02-13 03:50:00,0.10638054081068672,0.3172922326427516,-0.09386112305656423,0.9652712504858361,-0.8095574829921928,0.4095265288961691,-0.5751597552389147,0.4254464153205965,0.027180544203437112,0.37516610899905567
ROC,2026-02-13 03:54:00,0.09309109829572261,0.3597826636270369,-0.11507268433205424,0.9652712504858361,-0.8095574829921928,0.408457478078725,-0.5751597552389147,0.4254464153205965,0.0206830883032303,0.48698764960323276
ROC,2026-02-13 03:55:00,0.09346620352799984,0.36030163072302857,-0.1080021639068909,0.9652712504858361,-0.8095574829921928,0.41273368134850136,-0.5751597552389147,0.4254464153205965,0.027180544203437112,0.48698764960323276
ROC,2026-02-13 04:00:00,0.09384130876027706,0.360820597819019,-0.10093164348172756,0.9652712504858361,-0.8095574829921928,0.4170098846182777,-0.5751597552389147,0.4254464153205965,0.03367800010364392,0.48698764960323276
ROC,2026-02-13 04:05:00,0.09421641399255429,0.3613395649150106,-0.09386112305656423,0.9652712504858361,-0.8095574829921928,0.421286087888054,-0.5751597552389147,0.47374353889553195,0.04017545600385073,0.37516610899905567
ROC,2026-02-13 04:10:00,0.09459151922483144,0.36185853201100227,-0.08679060263140088,0.9652712504858361,-0.8095574829921928,0.42556229115783034,-0.5751597552389147,0.47374353889553195,0.04667291190405769,0.37516610899905567
ROC,2026-02-13 04:15:00,0.09496662445710867,0.3623774991069927,-0.07972008220623755,0.9652712504858361,-0.6023738359337397,0.4298384944276067,-0.5751597552389147,0.47374353889553195,0.0531703678042645,0.37516610899905567
ROC,2026-02-13 04:20:00,0.0953417296893859,0.3628964662029843,-0.07264956178107422,0.9652712504858361,-0.6023738359337397,0.43411469769738303,-0.5751597552389147,0.47374353889553195,0.0596678237044713,0.37516610899905567
ROC,2026-02-13 04:25:00,0.09571683492166312,0.3634154332989759,-0.06557904135591056,0.9652712504858361,-0.8095574829921928,0.4383909009671593,-0.5751597552389147,0.47374353889553195,0.06616527960467812,0.37516610899905567
ROC,2026-02-13 04:30:00,0.09609194015394033,0.36393440039496755,-0.058508520930747224,0.9652712504858361,-0.8095574829921928,0.44266710423693567,-0.5751597552389147,0.47374353889553195,0.07266273550488492,0.37516610899905567
ROC,2026-02-13 04:35:00,0.09646704538621756,0.36445336749095797,-0.051438000505583885,0.9652712504858361,-0.6023738359337397,0.446943307506712,-0.5751597552389147,0.47374353889553195,0.07916019140509173,0.48698764960323276
ROC,2026-02-13 04:40:00,0.09684215061849473,0.3649723345869496,-0.044367480080420546,0.9652712504858361,-0.6023738359337397,0.4512195107764883,-0.5751597552389147,0.47374353889553195,0.08565764730529869,0.48698764960323276
ROC,2026-02-13 04:45:00,0.09721725585077194,0.36549130168294125,-0.037296959655257214,0.9652712504858361,-0.6023738359337397,0.45549571404626465,-0.5751597552389147,0.47374353889553195,0.0921551032055055,0.48698764960323276
ROC,2026-02-13 04:50:00,0.09759236108304917,0.36601026877893167,-0.030226439230093875,0.9652712504858361,-0.6023738359337397,0.459771917316041,-0.5751597552389147,0.47374353889553195,0.0986525591057123,0.48698764960323276
