station,valid,feel,relh,tmpf,vsby,sknt,mslp,p01i,alti,dwpf,drct
NYC,2026-01-20 00:51,24.33,51.01,31.00,10.00,6.00,1015.90,0.00,30.02,15.00,M
NYC,2026-01-20 01:51,M,53.28,31.00,10.00,M,1016.70,0.00,30.05,16.00,M
NYC,2026-01-20 02:51,21.92,48.49,29.00,10.00,6.00,1017.50,0.00,30.07,12.00,M
NYC,2026-01-20 03:51,19.51,42.07,27.00,10.00,6.00,1018.30,0.00,30.09,7.00,M
NYC,2026-01-20 04:51,13.00,34.85,26.00,10.00,15.00,1018.80,0.00,30.11,2.00,270.00
NYC,2026-01-20 05:51,15.03,37.88,24.00,10.00,7.00,1019.50,0.00,30.13,2.00,280.00
NYC,2026-01-20 06:51,13.03,43.34,23.00,10.00,8.00,1020.30,0.00,30.15,4.00,270.00
NYC,2026-01-20 07:51,13.33,45.03,21.00,10.00,5.00,1020.90,0.00,30.17,3.00,M
NYC,2026-01-20 08:51,10.15,44.86,20.00,10.00,7.00,1021.70,0.00,30.19,2.00,250.00
NYC,2026-01-20 09:51,5.46,46.82,19.00,10.00,12.00,1022.20,0.00,30.21,2.00,280.00
NYC,2026-01-20 10:51,7.71,48.88,18.00,10.00,7.00,1022.90,0.00,30.23,2.00,250.00
NYC,2026-01-20 11:51,11.54,51.03,17.00,10.00,3.00,1023.70,0.00,30.25,2.00,M
NYC,2026-01-20 12:51,4.40,48.54,16.00,10.00,8.00,1024.50,0.00,30.28,0.00,260.00
NYC,2026-01-20 13:51,6.26,46.31,16.00,10.00,6.00,1025.20,0.00,30.30,-1.00,280.00
NYC,2026-01-20 14:51,2.25,44.17,16.00,10.00,11.00,1025.70,0.00,30.31,-2.00,270.00
NYC,2026-01-20 15:51,3.63,35.10,18.00,10.00,13.00,1026.30,0.00,30.33,-5.00,280.00
NYC,2026-01-20 16:51,8.10,33.63,19.00,10.00,8.00,1026.20,0.00,30.32,-5.00,260.00
NYC,2026-01-20 17:51,8.10,33.63,19.00,10.00,8.00,1025.70,0.00,30.31,-5.00,280.00
NYC,2026-01-20 18:51,9.33,35.46,20.00,10.00,8.00,1025.40,0.00,30.30,-3.00,270.00
NYC,2026-01-20 19:51,9.84,30.88,21.00,10.00,9.00,1026.00,0.00,30.32,-5.00,270.00
NYC,2026-01-20 20:51,8.00,32.40,21.00,10.00,12.00,1026.70,0.00,30.34,-4.00,280.00
NYC,2026-01-20 21:51,M,35.46,20.00,10.00,M,1027.90,0.00,30.37,-3.00,M
NYC,2026-01-20 22:51,8.59,35.46,20.00,10.00,9.00,1029.30,0.00,30.41,-3.00,280.00
NYC,2026-01-20 23:51,8.93,38.81,19.00,10.00,7.00,1030.10,0.00,30.44,-2.00,260.00
NYC,2026-01-21 00:51,10.96,38.81,19.00,10.00,5.00,1030.80,0.00,30.46,-2.00,M
NYC,2026-01-21 01:51,12.24,38.81,19.00,10.00,4.00,1031.20,0.00,30.47,-2.00,M
NYC,2026-01-21 02:51,8.93,38.81,19.00,10.00,7.00,1032.30,0.00,30.50,-2.00,240.00
NYC,2026-01-21 03:51,10.96,38.81,19.00,10.00,5.00,1032.80,0.00,30.52,-2.00,M
NYC,2026-01-21 04:51,7.71,40.51,18.00,10.00,7.00,1032.80,0.00,30.52,-2.00,240.00
NYC,2026-01-21 05:51,M,38.63,18.00,10.00,M,1032.60,0.00,30.51,-3.00,M
NYC,2026-01-21 06:51,18.00,40.51,18.00,10.00,0.00,1033.10,0.00,30.52,-2.00,0.00
NYC,2026-01-21 07:51,M,40.33,17.00,10.00,M,1033.40,0.00,30.53,-3.00,M
NYC,2026-01-21 08:51,8.67,38.63,18.00,10.00,6.00,1033.20,0.00,30.53,-3.00,290.00
NYC,2026-01-21 09:51,18.00,40.51,18.00,10.00,0.00,1033.90,0.00,30.55,-2.00,0.00
NYC,2026-01-21 10:51,9.77,38.63,18.00,10.00,5.00,1033.40,0.00,30.54,-3.00,M
NYC,2026-01-21 11:51,9.90,44.35,17.00,10.00,4.00,1034.20,0.00,30.56,-1.00,M
NYC,2026-01-21 12:51,13.83,40.69,19.00,10.00,3.00,1034.00,0.00,30.55,-1.00,M
NYC,2026-01-21 13:51,13.33,39.16,21.00,10.00,5.00,1033.90,0.00,30.55,0.00,M
NYC,2026-01-21 14:51,11.79,35.81,22.00,10.00,8.00,1034.10,0.00,30.56,-1.00,250.00
NYC,2026-01-21 15:51,25.00,33.09,25.00,10.00,0.00,1033.20,0.00,30.53,0.00,0.00
NYC,2026-01-21 16:51,20.46,31.92,27.00,10.00,5.00,1031.80,0.00,30.49,1.00,180.00
NYC,2026-01-21 17:51,M,32.09,28.00,10.00,M,1030.70,0.00,30.46,2.00,M
NYC,2026-01-21 18:51,21.12,30.80,29.00,10.00,7.00,1028.20,0.00,30.38,2.00,190.00
NYC,2026-01-21 19:51,24.33,39.10,31.00,10.00,6.00,1026.70,0.00,30.34,9.00,M
NYC,2026-01-21 20:51,27.58,51.32,33.00,10.00,5.00,1025.80,0.00,30.31,17.00,M
NYC,2026-01-21 21:51,M,56.09,34.00,10.00,M,1025.20,0.00,30.29,20.00,M
NYC,2026-01-21 22:51,32.12,56.24,35.00,10.00,3.00,1024.20,0.00,30.27,21.00,M
NYC,2026-01-21 23:51,32.09,58.82,36.00,10.00,4.00,1023.50,0.00,30.25,23.00,M
NYC,2026-01-22 00:51,31.55,56.54,37.00,10.00,6.00,1023.10,0.00,30.23,23.00,M
NYC,2026-01-22 01:51,35.55,52.11,38.00,10.00,3.00,1022.60,0.00,30.22,22.00,M
NYC,2026-01-22 02:51,33.26,51.96,37.00,10.00,4.00,1021.80,0.00,30.19,21.00,M
NYC,2026-01-22 03:51,M,43.94,38.00,10.00,M,1020.90,0.00,30.17,18.00,M
NYC,2026-01-22 04:51,33.96,42.25,39.00,10.00,6.00,1019.30,0.00,30.12,18.00,M
NYC,2026-01-22 05:51,32.74,42.25,39.00,10.00,8.00,1018.00,0.00,30.08,18.00,200.00
NYC,2026-01-22 06:51,35.59,46.03,39.00,10.00,4.00,1016.90,0.00,30.05,20.00,180.00
NYC,2026-01-22 07:51,33.31,48.03,39.00,10.00,7.00,1016.40,0.00,30.04,21.00,230.00
NYC,2026-01-22 08:51,M,44.27,40.00,10.00,M,1015.30,0.00,30.01,20.00,M
NYC,2026-01-22 09:51,M,46.20,40.00,10.00,M,1014.90,0.00,30.00,21.00,M
NYC,2026-01-22 10:51,35.59,48.03,39.00,10.00,4.00,1015.20,0.00,30.00,21.00,M
NYC,2026-01-22 11:51,32.76,49.95,38.00,10.00,6.00,1016.10,0.00,30.03,21.00,M
NYC,2026-01-22 12:51,32.76,47.87,38.00,10.00,6.00,1016.10,0.00,30.03,20.00,220.00
NYC,2026-01-22 13:51,40.00,46.20,40.00,10.00,0.00,1016.30,0.00,30.04,21.00,0.00
NYC,2026-01-22 14:51,42.00,44.60,42.00,10.00,0.00,1016.80,0.00,30.05,22.00,0.00
NYC,2026-01-22 15:51,38.78,42.92,43.00,10.00,6.00,1016.40,0.00,30.04,22.00,M
NYC,2026-01-22 16:51,42.41,39.59,44.00,10.00,3.00,1015.40,0.00,30.01,21.00,M
NYC,2026-01-22 17:51,42.39,35.17,46.00,10.00,6.00,1014.90,0.00,30.00,20.00,M
NYC,2026-01-22 18:51,42.17,32.44,47.00,10.00,9.00,1014.60,0.00,29.99,19.00,270.00
NYC,2026-01-22 19:51,43.60,32.44,47.00,10.00,6.00,1014.80,0.00,29.99,19.00,250.00
NYC,2026-01-22 20:51,41.84,32.28,46.00,10.00,7.00,1015.00,0.00,30.00,18.00,250.00
NYC,2026-01-22 21:51,42.39,33.69,46.00,10.00,6.00,1015.30,0.00,30.01,19.00,270.00
NYC,2026-01-22 22:51,46.00,32.28,46.00,10.00,0.00,1016.10,0.00,30.03,18.00,0.00
NYC,2026-01-22 23:51,44.00,36.36,44.00,10.00,0.00,1016.80,0.00,30.05,19.00,0.00
NYC,2026-01-23 00:51,39.46,23.28,43.00,10.00,5.00,1017.40,0.00,30.07,8.00,M
NYC,2026-01-23 01:51,37.93,24.04,41.00,10.00,4.00,1017.70,0.00,30.08,7.00,M
NYC,2026-01-23 02:51,37.08,20.01,41.00,10.00,5.00,1018.10,0.00,30.09,3.00,270.00
NYC,2026-01-23 03:51,35.90,20.80,40.00,10.00,5.00,1018.60,0.00,30.10,3.00,260.00
NYC,2026-01-23 04:51,32.09,22.50,38.00,10.00,7.00,1019.00,0.00,30.12,3.00,270.00
NYC,2026-01-23 05:51,29.24,21.32,37.00,10.00,10.00,1018.40,0.00,30.10,1.00,280.00
NYC,2026-01-23 06:51,28.49,24.34,36.00,10.00,9.00,1019.10,0.00,30.12,3.00,280.00
NYC,2026-01-23 07:51,27.81,26.52,35.00,10.00,8.00,1019.30,0.00,30.13,4.00,270.00
NYC,2026-01-23 08:51,27.22,27.60,34.00,10.00,7.00,1019.50,0.00,30.13,4.00,280.00
NYC,2026-01-23 09:51,24.78,31.32,32.00,10.00,7.00,1019.80,0.00,30.14,5.00,280.00
NYC,2026-01-23 10:51,26.25,34.13,31.00,10.00,4.00,1020.30,0.00,30.16,6.00,280.00
NYC,2026-01-23 11:51,25.21,34.13,31.00,10.00,5.00,1020.50,0.00,30.16,6.00,290.00
NYC,2026-01-23 12:51,26.25,34.13,31.00,10.00,4.00,1021.00,0.00,30.18,6.00,M
NYC,2026-01-23 13:51,27.42,34.31,32.00,10.00,4.00,1021.50,0.00,30.19,7.00,M
NYC,2026-01-23 14:51,26.40,34.31,32.00,10.00,5.00,1021.40,0.00,30.19,7.00,M
NYC,2026-01-23 15:51,25.48,31.66,34.00,10.00,10.00,1020.70,0.00,30.16,7.00,240.00
NYC,2026-01-23 16:51,24.13,28.90,34.00,10.00,13.00,1020.00,0.00,30.14,5.00,260.00
NYC,2026-01-23 17:51,27.94,30.25,34.00,10.00,6.00,1019.10,0.00,30.12,6.00,M
NYC,2026-01-23 18:51,28.44,25.33,35.00,10.00,7.00,1018.70,0.00,30.10,3.00,250.00
NYC,2026-01-23 19:51,29.65,25.49,36.00,10.00,7.00,1018.40,0.00,30.09,4.00,230.00
NYC,2026-01-23 20:51,29.14,25.33,35.00,10.00,6.00,1018.70,0.00,30.11,3.00,250.00
NYC,2026-01-23 21:51,27.24,24.18,35.00,10.00,9.00,1019.10,0.00,30.12,2.00,290.00
NYC,2026-01-23 22:51,24.13,18.07,34.00,10.00,13.00,1020.30,0.00,30.15,-5.00,280.00
NYC,2026-01-23 23:51,25.21,22.44,31.00,10.00,5.00,1022.50,0.00,30.22,-3.00,M
NYC,2026-01-24 00:51,15.03,41.56,24.00,10.00,7.00,1024.90,0.00,30.29,4.00,310.00
NYC,2026-01-24 01:51,9.27,43.17,22.00,10.00,12.00,1026.50,0.00,30.33,3.00,300.00
NYC,2026-01-24 02:51,4.91,21.60,19.00,10.00,13.00,1028.40,0.00,30.39,-14.00,300.00
NYC,2026-01-24 03:51,0.04,25.85,16.00,10.00,15.00,1030.40,0.00,30.45,-13.00,300.00
NYC,2026-01-24 04:51,5.02,29.66,14.00,10.00,5.00,1031.10,0.00,30.47,-12.00,M
NYC,2026-01-24 05:51,1.62,30.99,13.00,10.00,7.00,1031.50,0.00,30.48,-12.00,300.00
NYC,2026-01-24 06:51,-4.73,33.86,11.00,10.00,12.00,1032.30,0.00,30.51,-12.00,300.00
NYC,2026-01-24 07:51,0.24,35.58,11.00,10.00,6.00,1033.10,0.00,30.53,-11.00,M
NYC,2026-01-24 08:51,M,39.09,10.00,10.00,M,1033.30,0.00,30.54,-10.00,M
NYC,2026-01-24 09:51,-5.34,39.09,10.00,10.00,11.00,1034.50,0.00,30.57,-10.00,290.00
NYC,2026-01-24 10:51,-6.60,42.95,9.00,10.00,11.00,1034.70,0.00,30.58,-9.00,300.00
NYC,2026-01-24 11:51,M,45.10,9.00,10.00,M,1035.60,0.00,30.60,-8.00,M
NYC,2026-01-24 12:51,-0.92,40.89,9.00,10.00,5.00,1036.30,0.00,30.62,-10.00,M
NYC,2026-01-24 13:51,M,39.09,10.00,10.00,M,1037.20,0.00,30.65,-10.00,M
NYC,2026-01-24 14:51,-0.97,35.41,10.00,10.00,6.00,1038.10,0.00,30.67,-12.00,M
NYC,2026-01-24 15:51,2.90,35.58,11.00,10.00,4.00,1038.10,0.00,30.67,-11.00,M
NYC,2026-01-24 16:51,3.83,32.57,13.00,10.00,5.00,1037.70,0.00,30.66,-11.00,M
NYC,2026-01-24 17:51,M,30.01,16.00,10.00,M,1037.00,0.00,30.64,-10.00,M
NYC,2026-01-24 18:51,8.58,27.35,17.00,10.00,5.00,1036.50,0.00,30.63,-11.00,M
NYC,2026-01-24 19:51,M,26.02,17.00,10.00,M,1036.80,0.00,30.64,-12.00,M
NYC,2026-01-24 20:51,5.64,24.75,17.00,10.00,8.00,1037.00,0.00,30.64,-13.00,360.00
NYC,2026-01-24 21:51,5.64,26.02,17.00,10.00,8.00,1037.50,0.00,30.66,-12.00,300.00
NYC,2026-01-24 22:51,7.46,24.75,17.00,10.00,6.00,1037.30,0.00,30.65,-13.00,M
NYC,2026-01-24 23:51,11.54,24.75,17.00,10.00,3.00,1038.10,0.00,30.67,-13.00,M
NYC,2026-01-25 00:51,3.62,25.85,16.00,10.00,9.00,1038.30,0.00,30.68,-13.00,350.00
NYC,2026-01-25 01:51,M,28.39,15.00,10.00,M,1038.60,0.00,30.69,-12.00,M
NYC,2026-01-25 02:51,9.25,29.83,15.00,10.00,3.00,1038.90,0.00,30.70,-11.00,M
NYC,2026-01-25 03:51,9.25,31.34,15.00,10.00,3.00,1038.30,0.00,30.68,-10.00,M
NYC,2026-01-25 04:51,3.17,36.30,15.00,10.00,8.00,1037.90,0.00,30.67,-7.00,50.00
NYC,2026-01-25 05:51,3.85,26.83,14.00,10.00,6.00,1037.90,0.00,30.67,-14.00,40.00
NYC,2026-01-25 06:51,-0.28,31.17,14.00,10.00,11.00,1037.40,0.00,30.65,-11.00,50.00
NYC,2026-01-25 07:51,-0.86,34.22,13.00,10.00,10.00,1036.70,0.00,30.63,-10.00,50.00
NYC,2026-01-25 08:51,0.71,35.94,13.00,10.00,8.00,1036.00,0.00,30.61,-9.00,50.00
NYC,2026-01-25 09:51,2.65,37.74,13.00,10.00,6.00,1036.20,0.00,30.62,-8.00,50.00
NYC,2026-01-25 10:51,0.24,76.27,11.00,0.50,6.00,1035.70,0.01,30.60,5.00,50.00
NYC,2026-01-25 11:51,0.24,79.83,11.00,0.75,6.00,1035.30,0.03,30.59,6.00,20.00
NYC,2026-01-25 12:51,0.24,83.55,11.00,0.50,6.00,1034.00,0.04,30.55,7.00,60.00
NYC,2026-01-25 13:51,-1.76,83.55,11.00,0.25,8.00,1033.50,0.10,30.54,7.00,40.00
NYC,2026-01-25 14:51,-2.60,83.55,11.00,0.25,9.00,1031.70,0.08,30.48,7.00,40.00
NYC,2026-01-25 15:51,-2.11,83.62,12.00,0.25,10.00,1029.60,0.13,30.42,8.00,50.00
NYC,2026-01-25 16:51,-0.52,83.62,12.00,0.25,8.00,1027.30,0.17,30.35,8.00,50.00
NYC,2026-01-25 17:51,-0.52,83.62,12.00,0.25,8.00,1024.20,0.17,30.26,8.00,50.00
NYC,2026-01-25 18:51,1.62,83.69,13.00,0.25,7.00,1021.50,0.24,30.19,9.00,60.00
NYC,2026-01-25 19:51,2.38,83.83,15.00,0.50,9.00,1019.00,0.24,30.11,11.00,50.00
NYC,2026-01-25 20:51,0.98,83.83,15.00,0.50,11.00,1018.10,0.13,30.08,11.00,50.00
NYC,2026-01-25 21:51,4.16,83.97,17.00,0.25,10.00,1015.80,0.09,30.02,13.00,60.00
NYC,2026-01-25 22:51,6.04,87.85,19.00,1.00,11.00,1013.70,0.09,29.95,16.00,40.00
NYC,2026-01-25 23:51,6.67,84.11,19.00,1.25,10.00,1012.00,0.08,29.90,15.00,40.00
NYC,2026-01-26 00:51,11.08,87.91,20.00,1.25,6.00,1010.80,0.10,29.87,17.00,40.00
NYC,2026-01-26 01:51,7.30,87.91,20.00,1.75,11.00,1007.60,0.08,29.77,17.00,50.00
NYC,2026-01-26 02:51,9.84,84.25,21.00,3.00,9.00,1006.90,0.01,29.75,17.00,30.00
NYC,2026-01-26 03:51,11.79,88.01,22.00,4.00,8.00,1009.00,0.01,29.82,19.00,30.00
NYC,2026-01-26 04:51,M,91.82,21.00,8.00,M,1008.30,T,29.80,19.00,M
NYC,2026-01-26 05:51,10.15,87.91,20.00,10.00,7.00,1006.70,0.00,29.75,17.00,20.00
NYC,2026-01-26 06:51,13.41,87.91,20.00,10.00,4.00,1007.20,0.00,29.76,17.00,M
NYC,2026-01-26 07:51,20.00,84.18,20.00,10.00,0.00,1007.70,0.00,29.78,16.00,0.00
NYC,2026-01-26 08:51,12.14,87.91,20.00,6.00,5.00,1007.30,0.00,29.77,17.00,30.00
NYC,2026-01-26 09:51,20.00,87.91,20.00,1.00,0.00,1008.00,0.01,29.79,17.00,0.00
NYC,2026-01-26 10:51,13.83,87.85,19.00,1.75,3.00,1007.60,0.01,29.77,16.00,M
NYC,2026-01-26 11:51,12.24,84.11,19.00,9.00,4.00,1008.60,T,29.80,15.00,360.00
NYC,2026-01-26 12:51,10.96,84.11,19.00,10.00,5.00,1008.50,0.00,29.80,15.00,M
NYC,2026-01-26 13:51,19.00,84.11,19.00,10.00,0.00,1009.20,0.00,29.82,15.00,0.00
NYC,2026-01-26 14:51,20.00,77.14,20.00,10.00,0.00,1009.00,0.00,29.82,14.00,0.00
NYC,2026-01-26 15:51,8.59,80.59,20.00,10.00,9.00,1008.90,0.00,29.82,15.00,310.00
NYC,2026-01-26 16:51,15.74,80.75,22.00,6.00,4.00,1007.60,0.00,29.78,17.00,M
NYC,2026-01-26 17:51,18.08,74.24,24.00,10.00,4.00,1006.60,T,29.75,17.00,M
NYC,2026-01-26 18:51,15.49,71.20,25.00,10.00,8.00,1006.40,0.00,29.74,17.00,300.00
NYC,2026-01-26 19:51,18.68,55.03,27.00,10.00,7.00,1006.60,0.00,29.75,13.00,290.00
NYC,2026-01-26 20:51,14.81,54.72,25.00,10.00,9.00,1007.30,0.00,29.77,11.00,300.00
NYC,2026-01-26 21:51,M,52.17,24.00,10.00,M,1008.50,0.00,29.80,9.00,M
NYC,2026-01-26 22:51,10.55,49.71,23.00,10.00,12.00,1010.50,0.00,29.86,7.00,300.00
NYC,2026-01-26 23:51,13.49,51.85,22.00,10.00,6.00,1011.10,0.00,29.88,7.00,M
NYC,2026-01-27 00:51,10.56,54.09,21.00,10.00,8.00,1011.70,0.00,29.89,7.00,300.00
NYC,2026-01-27 01:51,10.56,49.38,21.00,10.00,8.00,1012.60,0.00,29.92,5.00,300.00
NYC,2026-01-27 02:51,7.35,42.65,19.00,10.00,9.00,1013.90,0.00,29.96,0.00,300.00
NYC,2026-01-27 03:51,11.07,44.52,18.00,10.00,4.00,1014.40,0.00,29.97,0.00,M
NYC,2026-01-27 04:51,5.64,46.48,17.00,10.00,8.00,1014.90,0.00,29.99,0.00,290.00
NYC,2026-01-27 05:51,2.91,46.48,17.00,10.00,12.00,1015.30,0.00,30.00,0.00,280.00
NYC,2026-01-27 06:51,4.16,46.48,17.00,10.00,10.00,1016.40,0.00,30.04,0.00,280.00
NYC,2026-01-27 07:51,5.28,50.87,16.00,10.00,7.00,1017.10,0.00,30.06,1.00,300.00
NYC,2026-01-27 08:51,6.26,50.87,16.00,10.00,6.00,1017.60,0.00,30.07,1.00,M
NYC,2026-01-27 09:51,6.26,48.54,16.00,10.00,6.00,1018.50,0.00,30.10,0.00,280.00
NYC,2026-01-27 10:51,M,48.54,16.00,10.00,M,1018.80,0.00,30.10,0.00,M
NYC,2026-01-27 11:51,15.00,48.37,15.00,10.00,0.00,1019.40,0.00,30.12,-1.00,0.00
NYC,2026-01-27 12:51,M,50.70,15.00,10.00,M,1019.60,0.00,30.13,0.00,M
NYC,2026-01-27 13:51,4.40,50.87,16.00,10.00,8.00,1019.90,0.00,30.14,1.00,240.00
NYC,2026-01-27 14:51,M,51.03,17.00,10.00,M,1019.50,0.00,30.13,2.00,M
NYC,2026-01-27 15:51,8.93,44.69,19.00,10.00,7.00,1018.40,0.00,30.09,1.00,230.00
NYC,2026-01-27 16:51,11.08,38.98,20.00,10.00,6.00,1017.40,0.00,30.06,-1.00,M
NYC,2026-01-27 17:51,9.84,41.04,21.00,10.00,9.00,1015.80,0.00,30.02,1.00,230.00
NYC,2026-01-27 18:51,14.52,35.81,22.00,10.00,5.00,1014.40,0.00,29.98,-1.00,M
NYC,2026-01-27 19:51,11.37,35.63,21.00,10.00,7.00,1014.30,0.00,29.97,-2.00,230.00
NYC,2026-01-27 20:51,9.33,46.99,20.00,10.00,8.00,1014.40,0.00,29.97,3.00,240.00
NYC,2026-01-27 21:51,8.10,51.36,19.00,10.00,8.00,1014.60,0.00,29.98,4.00,240.00
NYC,2026-01-27 22:51,9.87,56.29,19.00,10.00,6.00,1014.90,0.00,29.99,6.00,M
NYC,2026-01-27 23:51,M,56.13,18.00,10.00,M,1015.40,0.00,30.00,5.00,M
NYC,2026-01-28 00:51,9.87,51.36,19.00,10.00,6.00,1015.60,0.00,30.01,4.00,290.00
NYC,2026-01-28 01:51,4.91,44.69,19.00,10.00,13.00,1016.20,0.00,30.03,1.00,280.00
NYC,2026-01-28 02:51,7.71,51.20,18.00,10.00,7.00,1017.10,0.00,30.05,3.00,280.00
NYC,2026-01-28 03:51,5.64,51.03,17.00,10.00,8.00,1017.50,0.00,30.07,2.00,280.00
NYC,2026-01-28 04:51,4.16,51.03,17.00,10.00,10.00,1017.80,0.00,30.07,2.00,280.00
NYC,2026-01-28 05:51,4.40,53.29,16.00,10.00,8.00,1017.90,0.00,30.08,2.00,280.00
NYC,2026-01-28 06:51,8.74,53.29,16.00,10.00,4.00,1018.60,0.00,30.10,2.00,M
NYC,2026-01-28 07:51,4.40,53.29,16.00,10.00,8.00,1018.90,0.00,30.11,2.00,260.00
NYC,2026-01-28 08:51,4.06,55.67,15.00,10.00,7.00,1019.20,0.00,30.12,2.00,270.00
NYC,2026-01-28 09:51,4.06,53.13,15.00,10.00,7.00,1019.50,0.00,30.13,1.00,280.00
NYC,2026-01-28 10:51,6.21,55.67,15.00,10.00,5.00,1020.20,0.00,30.15,2.00,M
NYC,2026-01-28 11:51,9.25,53.13,15.00,10.00,3.00,1020.90,0.00,30.17,1.00,M
NYC,2026-01-28 12:51,4.06,53.13,15.00,10.00,7.00,1021.30,0.00,30.18,1.00,270.00
NYC,2026-01-28 13:51,4.40,50.87,16.00,10.00,8.00,1021.30,0.00,30.18,1.00,270.00
NYC,2026-01-28 14:51,6.50,44.35,17.00,10.00,7.00,1021.10,0.00,30.17,-1.00,270.00
NYC,2026-01-28 15:51,M,40.69,19.00,10.00,M,1020.90,0.00,30.17,-1.00,M
NYC,2026-01-28 16:51,12.28,33.98,21.00,10.00,6.00,1019.60,0.00,30.13,-3.00,310.00
NYC,2026-01-28 17:51,16.91,32.75,23.00,10.00,4.00,1018.40,0.00,30.09,-2.00,M
NYC,2026-01-28 18:51,18.40,32.75,23.00,10.00,3.00,1017.40,0.00,30.06,-2.00,M
NYC,2026-01-28 19:51,15.71,31.23,23.00,10.00,5.00,1016.60,0.00,30.04,-3.00,300.00
NYC,2026-01-28 20:51,15.71,37.71,23.00,10.00,5.00,1016.40,0.00,30.03,1.00,220.00
NYC,2026-01-28 21:51,M,39.33,22.00,10.00,M,1016.30,0.00,30.03,1.00,M
NYC,2026-01-28 22:51,16.11,39.16,21.00,10.00,3.00,1016.30,0.00,30.03,0.00,M
NYC,2026-01-28 23:51,9.33,42.82,20.00,10.00,8.00,1016.90,0.00,30.05,1.00,240.00
NYC,2026-01-29 00:51,13.83,42.65,19.00,10.00,3.00,1017.00,0.00,30.05,0.00,M
NYC,2026-01-29 01:51,5.64,46.48,17.00,10.00,8.00,1016.90,0.00,30.05,0.00,260.00
NYC,2026-01-29 02:51,4.40,44.17,16.00,10.00,8.00,1016.60,0.00,30.04,-2.00,290.00
NYC,2026-01-29 03:51,6.21,48.37,15.00,10.00,5.00,1016.80,0.00,30.05,-1.00,M
NYC,2026-01-29 04:51,14.00,50.54,14.00,10.00,0.00,1016.60,0.00,30.04,-1.00,0.00
NYC,2026-01-29 05:51,M,50.54,14.00,10.00,M,1016.20,0.00,30.03,-1.00,M
NYC,2026-01-29 06:51,5.02,50.54,14.00,10.00,5.00,1016.70,0.00,30.04,-1.00,290.00
NYC,2026-01-29 07:51,1.62,55.35,13.00,10.00,7.00,1017.00,0.00,30.05,0.00,280.00
NYC,2026-01-29 08:51,13.00,55.35,13.00,10.00,0.00,1017.00,0.00,30.05,0.00,0.00
NYC,2026-01-29 09:51,M,55.35,13.00,10.00,M,1017.80,0.00,30.07,0.00,M
NYC,2026-01-29 10:51,1.44,52.65,12.00,10.00,6.00,1018.20,0.00,30.09,-2.00,290.00
NYC,2026-01-29 11:51,1.46,55.04,11.00,10.00,5.00,1018.70,0.00,30.10,-2.00,270.00
NYC,2026-01-29 12:51,1.44,55.20,12.00,10.00,6.00,1019.30,0.00,30.12,-1.00,280.00
NYC,2026-01-29 13:51,3.83,50.37,13.00,10.00,5.00,1019.50,0.00,30.12,-2.00,M
NYC,2026-01-29 14:51,M,48.37,15.00,10.00,M,1019.60,0.00,30.13,-1.00,M
NYC,2026-01-29 15:51,7.39,48.54,16.00,10.00,5.00,1019.50,0.00,30.12,0.00,M
NYC,2026-01-29 16:51,6.87,44.52,18.00,10.00,8.00,1018.70,0.00,30.10,0.00,280.00
NYC,2026-01-29 17:51,10.15,40.86,20.00,10.00,7.00,1018.30,0.00,30.09,0.00,300.00
NYC,2026-01-29 18:51,11.37,39.16,21.00,10.00,7.00,1017.80,0.00,30.08,0.00,270.00
NYC,2026-01-29 19:51,11.08,37.53,22.00,10.00,9.00,1018.10,0.00,30.08,0.00,280.00
NYC,2026-01-29 20:51,14.69,35.98,23.00,10.00,6.00,1018.20,0.00,30.09,0.00,M
NYC,2026-01-29 21:51,13.49,39.33,22.00,10.00,6.00,1018.60,0.00,30.10,1.00,300.00
NYC,2026-01-29 22:51,11.79,39.33,22.00,10.00,8.00,1019.40,0.00,30.12,1.00,280.00
NYC,2026-01-29 23:51,21.00,42.99,21.00,10.00,0.00,1019.80,0.00,30.13,2.00,0.00
NYC,2026-01-30 00:51,10.15,42.82,20.00,10.00,7.00,1020.00,0.00,30.14,1.00,290.00
NYC,2026-01-30 01:51,8.93,46.82,19.00,10.00,7.00,1020.10,0.00,30.14,2.00,280.00
NYC,2026-01-30 02:51,6.11,51.20,18.00,10.00,9.00,1020.30,0.00,30.15,3.00,280.00
NYC,2026-01-30 03:51,7.46,46.48,17.00,10.00,6.00,1020.70,0.00,30.16,0.00,M
NYC,2026-01-30 04:51,7.39,46.31,16.00,10.00,5.00,1020.60,0.00,30.16,-1.00,280.00
NYC,2026-01-30 05:51,2.38,48.37,15.00,10.00,9.00,1020.50,0.00,30.16,-1.00,280.00
NYC,2026-01-30 06:51,3.85,48.20,14.00,10.00,6.00,1020.40,0.00,30.15,-2.00,280.00
NYC,2026-01-30 07:51,3.83,50.37,13.00,10.00,5.00,1020.70,0.00,30.16,-2.00,M
NYC,2026-01-30 08:51,0.24,47.69,11.00,10.00,6.00,1020.50,0.00,30.15,-5.00,M
NYC,2026-01-30 09:51,1.73,47.52,10.00,10.00,4.00,1020.60,0.00,30.16,-6.00,M
NYC,2026-01-30 10:51,1.73,47.52,10.00,10.00,4.00,1020.50,0.00,30.15,-6.00,M
NYC,2026-01-30 11:51,-3.26,47.35,9.00,10.00,7.00,1021.10,0.00,30.17,-7.00,300.00
