station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
SCH,2020-07-16 13:54,71.60,62.60,73.27,180.00,8.00,0.00,30.28,M,15.00,M,OVC,M,M,M,2100.00,M,M,M,M,M,M,M,M,M,M,71.60,KSCH 161354Z 18008KT 15SM OVC021 22/17 A3028,M
SCH,2020-07-16 14:52,75.20,62.60,64.91,170.00,6.00,0.00,30.27,M,15.00,15.00,SCT,SCT,BKN,BKN,2300.00,3100.00,3800.00,25000.00,M,M,M,M,M,M,M,75.20,KSCH 161452Z 17006G15KT 15SM SCT023 SCT031 BKN038 BKN250 24/17 A3027,M
SCH,2020-07-16 15:48,77.00,62.60,61.13,180.00,11.00,0.00,30.26,M,15.00,18.00,SCT,BKN,BKN,BKN,2500.00,3000.00,3800.00,25000.00,M,M,M,M,M,M,M,77.00,KSCH 161548Z 18011G18KT 15SM SCT025 BKN030 BKN038 BKN250 25/17 A3026,M
SCH,2020-07-16 16:55,77.00,62.60,61.13,170.00,12.00,0.00,30.24,M,15.00,18.00,SCT,BKN,BKN,M,2700.00,4000.00,25000.00,M,M,M,M,M,M,M,M,77.00,KSCH 161655Z 17012G18KT 15SM SCT027 BKN040 BKN250 25/17 A3024,M
SCH,2020-07-16 17:55,78.80,62.60,57.60,180.00,12.00,0.00,30.23,M,15.00,20.00,SCT,BKN,BKN,M,3000.00,4000.00,25000.00,M,M,M,M,M,M,M,M,78.80,KSCH 161755Z 18012G20KT 15SM SCT030 BKN040 BKN250 26/17 A3023,M
SCH,2020-07-16 18:52,75.20,60.80,60.90,170.00,10.00,0.00,30.24,M,15.00,18.00,OVC,M,M,M,3800.00,M,M,M,M,M,M,M,M,M,M,75.20,KSCH 161852Z 17010G18KT 15SM OVC038 24/16 A3024,M
SCH,2020-07-16 19:59,77.00,60.80,57.36,160.00,13.00,0.00,30.21,M,15.00,17.00,SCT,BKN,M,M,3400.00,6500.00,M,M,M,M,M,M,M,M,M,77.00,KSCH 161959Z 16013G17KT 15SM SCT034 BKN065 25/16 A3021,M
SCH,2020-07-16 20:55,75.20,60.80,60.90,190.00,15.00,0.00,30.20,M,15.00,21.00,SCT,OVC,M,M,3300.00,3900.00,M,M,M,M,M,M,M,M,M,75.20,KSCH 162055Z 19015G21KT 15SM SCT033 OVC039 24/16 A3020,M
SCH,2020-07-16 21:55,75.20,60.80,60.90,170.00,8.00,0.00,30.19,M,15.00,M,SCT,SCT,M,M,4000.00,11000.00,M,M,M,M,M,M,M,M,M,75.20,KSCH 162155Z 17008KT 15SM SCT040 SCT110 24/16 A3019,M
SCH,2020-07-16 22:51,75.20,60.80,60.90,180.00,7.00,0.00,30.18,M,15.00,M,SCT,OVC,M,M,7500.00,8000.00,M,M,M,M,M,M,M,M,M,75.20,KSCH 162251Z 18007KT 15SM SCT075 OVC080 24/16 A3018,M
SCH,2020-07-16 23:45,73.40,60.80,64.69,170.00,5.00,0.00,30.19,M,10.00,M,BKN,OVC,M,M,3600.00,7000.00,M,M,M,M,M,M,M,M,M,73.40,KSCH 162345Z 17005KT 10SM BKN036 OVC070 23/16 A3019,M
SCH,2020-07-17 00:58,69.80,62.60,77.90,170.00,5.00,0.00,30.21,M,5.00,M,OVC,M,M,M,3700.00,M,M,M,-RA,M,M,M,M,M,M,69.80,KSCH 170058Z 17005KT 5SM -RA OVC037 21/17 A3021,M
SCH,2020-07-17 01:45,69.80,62.60,77.90,150.00,6.00,0.00,30.21,M,7.00,M,OVC,M,M,M,3300.00,M,M,M,-RA,M,M,M,M,M,M,69.80,KSCH 170145Z 15006KT 7SM -RA OVC033 21/17 A3021 RMK LAST,M
SCH,2020-07-17 11:45,64.40,60.80,88.09,170.00,6.00,0.00,30.11,M,15.00,M,SCT,OVC,M,M,1100.00,3600.00,M,M,M,M,M,M,M,M,M,64.40,KSCH 171145Z 17006KT 140V200 15SM SCT011 OVC036 18/16 A3011 RMK FIRST,M
SCH,2020-07-17 12:48,66.20,62.60,88.18,170.00,7.00,0.00,30.10,M,15.00,17.00,FEW,BKN,BKN,M,1200.00,4700.00,7000.00,M,M,M,M,M,M,M,M,66.20,KSCH 171248Z 17007G17KT 15SM FEW012 BKN047 BKN070 19/17 A3010,M
SCH,2020-07-17 13:48,71.60,64.40,78.04,190.00,5.00,0.00,30.09,M,15.00,14.00,SCT,SCT,BKN,M,1500.00,6500.00,9000.00,M,M,M,M,M,M,M,M,71.60,KSCH 171348Z 19005G14KT 15SM SCT015 SCT065 BKN090 22/18 A3009,M
SCH,2020-07-17 14:46,73.40,64.40,73.44,190.00,5.00,0.00,30.08,M,15.00,M,SCT,OVC,M,M,1800.00,4200.00,M,M,M,M,M,M,M,M,M,73.40,KSCH 171446Z 19005KT 15SM SCT018 OVC042 23/18 A3008,M
SCH,2020-07-17 15:46,75.20,66.20,73.61,170.00,7.00,0.00,30.07,M,15.00,M,OVC,M,M,M,3800.00,M,M,M,M,M,M,M,M,M,M,75.20,KSCH 171546Z 17007KT 15SM OVC038 24/19 A3007,M
SCH,2020-07-17 16:51,73.40,66.20,78.19,220.00,3.00,0.00,30.08,M,3.00,M,BKN,OVC,M,M,2400.00,2900.00,M,M,RA,M,M,M,M,M,M,73.40,KSCH 171651Z 22003KT 3SM RA BKN024 OVC029 23/19 A3008,M
SCH,2020-07-17 17:54,73.40,71.60,94.10,160.00,4.00,0.00,30.08,M,10.00,M,SCT,BKN,OVC,M,400.00,4700.00,8000.00,M,M,M,M,M,M,M,M,73.40,KSCH 171754Z 16004KT 10SM SCT004 BKN047 OVC080 23/22 A3008,M
SCH,2020-07-17 18:59,80.60,71.60,74.11,0.00,0.00,0.00,30.06,M,10.00,M,SCT,BKN,M,M,5000.00,7000.00,M,M,M,M,M,M,M,M,M,84.57,KSCH 171859Z 00000KT 10SM SCT050 BKN070 27/22 A3006,M
SCH,2020-07-17 19:58,82.40,69.80,65.74,190.00,3.00,0.00,30.05,M,10.00,M,SCT,SCT,M,M,5000.00,7000.00,M,M,M,M,M,M,M,M,M,86.22,KSCH 171958Z 19003KT 10SM SCT050 SCT70 28/21 A3005,M
SCH,2020-07-17 20:45,84.20,69.80,62.03,220.00,3.00,0.00,30.03,M,10.00,M,SCT,M,M,M,7000.00,M,M,M,M,M,M,M,M,M,M,88.43,KSCH 172045Z 22003KT 10SM SCT70 29/21 A3003,M
SCH,2020-07-17 21:50,84.20,64.40,51.47,290.00,10.00,0.00,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,85.71,KSCH 172150Z 29010KT 10SM CLR 29/18 A3003,M
SCH,2020-07-17 22:45,82.40,64.40,54.55,280.00,10.00,0.00,30.03,M,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.98,KSCH 172245Z 28010G15KT 10SM CLR 28/18 A3003,M
SCH,2020-07-17 23:55,78.80,64.40,61.36,280.00,9.00,0.00,30.03,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KSCH 172355Z 28009KT 10SM CLR 26/18 A3003,M
SCH,2020-07-18 00:54,75.20,64.40,69.14,280.00,7.00,0.00,30.05,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KSCH 180054Z 28007KT 10SM CLR 24/18 A3005,M
SCH,2020-07-18 01:58,75.20,62.60,64.91,290.00,9.00,0.00,30.07,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KSCH 180158Z 29009KT 10SM CLR 24/17 A3007 RMK LAST,M
SCH,2020-07-18 11:51,69.80,64.40,82.98,0.00,0.00,0.00,30.10,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,KSCH 181151Z 00000KT 15SM SKC 21/18 A3010 RMK FIRST,M
SCH,2020-07-18 12:51,73.40,62.60,68.94,0.00,0.00,0.00,30.11,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 181251Z 00000KT 15SM SKC 23/17 A3011,M
SCH,2020-07-18 13:47,75.20,64.40,69.14,220.00,4.00,0.00,30.10,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KSCH 181347Z 22004KT 15SM SKC 24/18 A3010,M
SCH,2020-07-18 14:59,80.60,64.40,57.84,250.00,4.00,0.00,30.07,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.27,KSCH 181459Z 25004KT 15SM SKC 27/18 A3007,M
SCH,2020-07-18 15:49,82.40,64.40,54.55,260.00,4.00,0.00,30.06,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.98,KSCH 181549Z 26004KT 15SM SKC 28/18 A3006,M
SCH,2020-07-18 16:49,86.00,64.40,48.58,230.00,4.00,0.00,30.04,M,15.00,M,FEW,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,87.49,KSCH 181649Z 23004KT 15SM FEW030 30/18 A3004,M
SCH,2020-07-18 17:45,89.60,62.60,40.69,130.00,3.00,0.00,30.03,M,15.00,M,FEW,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,90.32,KSCH 181745Z 13003KT 15SM FEW035 32/17 A3003,M
SCH,2020-07-18 22:59,87.80,60.80,40.41,310.00,3.00,0.00,29.97,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.75,KSCH 182259Z 31003KT 15SM CLR 31/16 A2997,M
SCH,2020-07-18 23:50,86.00,60.80,42.80,0.00,0.00,0.00,29.98,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.05,KSCH 182350Z 00000KT 15SM CLR 30/16 A2998,M
SCH,2020-07-19 00:45,80.60,64.40,57.84,0.00,0.00,0.00,29.97,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.27,KSCH 190045Z 00000KT 15SM CLR 27/18 A2997,M
SCH,2020-07-19 11:48,71.60,66.20,83.09,200.00,3.00,0.00,29.93,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,KSCH 191148Z 20003KT 15SM CLR 22/19 A2993 RMK FIRST,M
SCH,2020-07-19 12:47,75.20,66.20,73.61,0.00,0.00,0.00,29.92,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KSCH 191247Z 00000KT 15SM CLR 24/19 A2992,M
SCH,2020-07-19 13:51,80.60,68.00,65.54,210.00,3.00,0.00,29.92,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.29,KSCH 191351Z 21003KT 15SM CLR 27/20 A2992,M
SCH,2020-07-19 14:58,86.00,69.80,58.55,170.00,5.00,0.00,29.90,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,90.58,KSCH 191458Z 17005KT 15SM SKC 30/21 A2990,M
SCH,2020-07-19 15:54,89.60,69.80,52.23,170.00,4.00,0.00,29.88,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,94.85,KSCH 191554Z 17004KT 15SM CLR 32/21 A2988,M
SCH,2020-07-19 16:45,91.40,68.00,46.41,210.00,7.00,0.00,29.86,M,15.00,M,FEW,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,95.55,KSCH 191645Z 21007KT 15SM FEW050 33/20 A2986,M
SCH,2020-07-19 17:50,95.00,64.40,36.63,240.00,10.00,0.00,29.84,M,15.00,16.00,SCT,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,97.26,KSCH 191750Z 24010G16KT 15SM SCT065 35/18 A2984,M
SCH,2020-07-19 18:49,95.00,64.40,36.63,260.00,10.00,0.00,29.82,M,15.00,14.00,SCT,M,M,M,6500.00,M,M,M,M,M,M,M,M,M,M,97.26,KSCH 191849Z 26010G14KT 15SM SCT065 35/18 A2982,M
SCH,2020-07-19 19:47,95.00,64.40,36.63,230.00,10.00,0.00,29.82,M,15.00,14.00,SCT,SCT,M,M,7000.00,9500.00,M,M,M,M,M,M,M,M,M,97.26,KSCH 191947Z 23010G14KT 15SM SCT070 SCT095 35/18 A2982,M
SCH,2020-07-19 20:50,93.20,64.40,38.73,250.00,10.00,0.00,29.80,M,15.00,16.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,95.20,KSCH 192050Z 25010G16KT 15SM CLR 34/18 A2980,M
SCH,2020-07-19 21:50,93.20,66.20,41.23,230.00,9.00,0.00,29.80,M,15.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,96.35,KSCH 192150Z 23009G14KT 15SM CLR 34/19 A2980,M
SCH,2020-07-19 22:58,89.60,68.00,49.10,190.00,8.00,0.00,29.76,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,93.47,KSCH 192258Z 19008KT 15SM CLR 32/20 A2976,M
SCH,2020-07-19 23:47,87.80,68.00,51.98,190.00,8.00,0.00,29.76,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,91.43,KSCH 192347Z 19008KT 15SM CLR 31/20 A2976,M
SCH,2020-07-20 00:45,84.20,66.20,54.80,240.00,11.00,0.00,29.79,M,10.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.50,KSCH 200045Z 24011G15KT 10SM CLR 29/19 A2979 RMK LAST,M
SCH,2020-07-20 11:51,78.80,69.80,73.95,220.00,5.00,0.00,29.83,M,15.00,M,SCT,SCT,M,M,3500.00,4400.00,M,M,M,M,M,M,M,M,M,78.80,KSCH 201151Z 22005KT 15SM SCT035 SCT044 26/21 A2983 RMK FIRST,M
SCH,2020-07-20 12:48,82.40,69.80,65.74,250.00,5.00,0.00,29.84,M,15.00,M,BKN,M,M,M,2800.00,M,M,M,M,M,M,M,M,M,M,86.22,KSCH 201248Z 25005KT 15SM BKN028 28/21 A2984,M
SCH,2020-07-20 13:48,82.40,69.80,65.74,280.00,8.00,0.00,29.84,M,15.00,M,SCT,SCT,M,M,2800.00,3500.00,M,M,M,M,M,M,M,M,M,86.22,KSCH 201348Z 28008KT 15SM SCT028 SCT035 28/21 A2984,M
SCH,2020-07-20 14:59,84.20,66.20,54.80,270.00,10.00,0.00,29.84,M,15.00,16.00,SCT,BKN,M,M,3600.00,4500.00,M,M,M,M,M,M,M,M,M,86.50,KSCH 201459Z 27010G16KT 15SM SCT036 BKN045 29/19 A2984,M
SCH,2020-07-20 15:53,84.20,68.00,58.32,310.00,10.00,0.00,29.84,M,15.00,16.00,BKN,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,87.40,KSCH 201553Z 31010G16KT 15SM BKN060 29/20 A2984,M
SCH,2020-07-20 16:47,86.00,66.20,51.72,290.00,9.00,0.00,29.84,M,15.00,14.00,SCT,SCT,BKN,M,4400.00,6000.00,7500.00,M,M,M,M,M,M,M,M,88.39,KSCH 201647Z 29009G14KT 15SM SCT044 SCT060 BKN075 30/19 A2984,M
SCH,2020-07-20 17:58,86.00,62.60,45.61,290.00,9.00,0.00,29.83,M,15.00,14.00,FEW,M,M,M,7500.00,M,M,M,M,M,M,M,M,M,M,86.72,KSCH 201758Z 29009G14KT 15SM FEW075 30/17 A2983,M
SCH,2020-07-20 18:50,87.80,62.60,43.07,280.00,10.00,0.00,29.83,M,15.00,18.00,FEW,SCT,M,M,3500.00,25000.00,M,M,M,M,M,M,M,M,M,88.48,KSCH 201850Z 28010G18KT 15SM FEW035 SCT250 31/17 A2983,M
SCH,2020-07-20 19:55,87.80,62.60,43.07,280.00,10.00,0.00,29.84,M,15.00,M,FEW,SCT,M,M,3500.00,25000.00,M,M,M,M,M,M,M,M,M,88.48,KSCH 201955Z 28010KT 15SM FEW035 SCT250 31/17 A2984,M
SCH,2020-07-20 20:50,87.80,62.60,43.07,290.00,12.00,0.00,29.84,M,15.00,18.00,FEW,SCT,M,M,3500.00,25000.00,M,M,M,M,M,M,M,M,M,88.48,KSCH 202050Z 29012G18KT 15SM FEW035 SCT250 31/17 A2984,M
SCH,2020-07-20 21:52,87.80,60.80,40.41,300.00,11.00,0.00,29.85,M,15.00,18.00,FEW,SCT,M,M,3500.00,25000.00,M,M,M,M,M,M,M,M,M,87.75,KSCH 202152Z 30011G18KT 15SM FEW035 SCT250 31/16 A2985,M
SCH,2020-07-20 23:46,82.40,60.80,48.05,300.00,5.00,0.00,29.87,M,15.00,M,FEW,SCT,M,M,3500.00,25000.00,M,M,M,M,M,M,M,M,M,82.90,KSCH 202346Z 30005KT 15SM FEW035 SCT250 28/16 A2987,M
SCH,2020-07-21 00:52,78.80,60.80,54.05,290.00,4.00,0.00,29.89,M,15.00,M,FEW,SCT,M,M,3500.00,25000.00,M,M,M,M,M,M,M,M,M,78.80,KSCH 210052Z 29004KT 15SM FEW035 SCT250 26/16 A2989,M
SCH,2020-07-21 01:52,78.80,60.80,54.05,300.00,4.00,0.00,29.92,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,KSCH 210152Z 30004KT 15SM CLR 26/16 A2992 RMK LAST,M
SCH,2020-07-21 11:57,73.40,62.60,68.94,250.00,8.00,0.00,30.03,M,15.00,14.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 211157Z 25008G14KT 15SM CLR 23/17 A3003 RMK FIRST,M
SCH,2020-07-21 12:46,73.40,62.60,68.94,270.00,7.00,0.00,30.04,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 211246Z 27007KT 15SM CLR 23/17 A3004,M
SCH,2020-07-21 13:59,75.20,62.60,64.91,300.00,9.00,0.00,30.05,M,15.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,KSCH 211359Z 30009G15KT 15SM CLR 24/17 A3005,M
SCH,2020-07-21 14:55,77.00,62.60,61.13,300.00,9.00,0.00,30.05,M,15.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KSCH 211455Z 30009G15KT 15SM CLR 25/17 A3005,M
SCH,2020-07-21 14:56,77.00,62.60,61.13,300.00,9.00,0.00,30.05,M,15.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KSCH 211456Z 30009G15KT 15SM CLR 25/17 A3005,M
SCH,2020-07-21 14:57,77.00,62.60,61.13,300.00,9.00,0.00,30.05,M,15.00,15.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KSCH 211457Z 30009G15KT 15SM CLR 25/17 A3005,M
SCH,2020-07-21 15:48,78.80,62.60,57.60,280.00,10.00,0.00,30.06,M,15.00,16.00,SCT,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,78.80,KSCH 211548Z 28010G16KT 15SM SCT033 26/17 A3006,M
SCH,2020-07-21 16:52,80.60,60.80,50.95,300.00,11.00,0.00,30.05,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.46,KSCH 211652Z 30011KT 15SM CLR 27/16 A3005,M
SCH,2020-07-21 17:45,82.40,60.80,48.05,300.00,10.00,0.00,30.05,M,15.00,18.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.90,KSCH 211745Z 30010G18KT 15SM CLR 28/16 A3005,M
SCH,2020-07-21 18:48,M,M,M,300.00,10.00,0.00,30.04,M,15.00,18.00,FEW,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,KSCH 211848Z 30010G18KT 15SM FEW 065 28/16 A3004,M
SCH,2020-07-21 19:46,84.20,60.80,45.34,310.00,10.00,0.00,30.03,M,15.00,18.00,FEW,FEW,M,M,5500.00,25000.00,M,M,M,M,M,M,M,M,M,84.43,KSCH 211946Z 31010G18KT 15SM FEW055 FEW250 29/16 A3003,M
SCH,2020-07-21 20:48,84.20,55.40,37.35,320.00,10.00,0.00,30.02,M,15.00,18.00,FEW,FEW,M,M,5500.00,25000.00,M,M,M,M,M,M,M,M,M,83.09,KSCH 212048Z 32010G18KT 15SM FEW055 FEW250 29/13 A3002,M
SCH,2020-07-21 21:47,82.40,55.40,39.58,300.00,8.00,0.00,30.02,M,15.00,16.00,FEW,SCT,SCT,M,5500.00,15000.00,25000.00,M,M,M,M,M,M,M,M,81.75,KSCH 212147Z 30008G16KT 15SM FEW055 SCT150 SCT250 28/13 A3002,M
SCH,2020-07-21 22:55,80.60,57.20,44.80,300.00,8.00,0.00,30.02,M,15.00,M,FEW,SCT,SCT,M,5500.00,15000.00,25000.00,M,M,M,M,M,M,M,M,80.81,KSCH 212255Z 30008KT 15SM FEW055 SCT150 SCT250 27/14 A3002,M
SCH,2020-07-21 23:50,78.80,57.20,47.52,280.00,4.00,0.00,30.03,M,15.00,M,FEW,SCT,SCT,M,5500.00,15000.00,25000.00,M,M,M,M,M,M,M,M,78.80,KSCH 212350Z 28004KT 15SM FEW055 SCT150 SCT250 26/14 A3003,M
SCH,2020-07-22 00:50,75.20,59.00,57.12,260.00,4.00,0.00,30.03,M,15.00,M,FEW,SCT,SCT,M,5500.00,15000.00,25000.00,M,M,M,M,M,M,M,M,75.20,KSCH 220050Z 26004KT 15SM FEW055 SCT150 SCT250 24/15 A3003,M
SCH,2020-07-22 01:55,73.40,59.00,60.67,300.00,3.00,0.00,30.04,M,15.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,KSCH 220155Z 30003KT 15SM CLR 23/15 A3004 RMK LAST,M
SCH,2020-07-22 11:48,66.20,64.40,93.92,30.00,4.00,0.00,30.07,M,15.00,M,OVC,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,66.20,KSCH 221148Z 03004KT 15SM OVC050 19/18 A3007 RMK FIRST,M
SCH,2020-07-22 12:48,66.20,64.40,93.92,40.00,4.00,0.00,30.08,M,15.00,M,OVC,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,66.20,KSCH 221248Z 04004KT 15SM OVC048 19/18 A3008,M
SCH,2020-07-22 13:58,69.80,64.40,82.98,20.00,3.00,0.00,30.07,M,15.00,M,OVC,M,M,M,4600.00,M,M,M,M,M,M,M,M,M,M,69.80,KSCH 221358Z 02003KT 15SM OVC046 21/18 A3007,M
SCH,2020-07-22 14:50,69.80,64.40,82.98,0.00,0.00,0.00,30.07,M,15.00,M,OVC,M,M,M,4600.00,M,M,M,M,M,M,M,M,M,M,69.80,KSCH 221450Z 00000KT 15SM OVC046 21/18 A3007,M
SCH,2020-07-22 15:58,75.20,64.40,69.14,360.00,4.00,0.00,30.05,M,15.00,M,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,75.20,KSCH 221558Z 36004KT 15SM BKN050 24/18 A3005,M
SCH,2020-07-22 16:59,78.80,66.20,65.33,10.00,4.00,0.00,30.04,M,15.00,M,SCT,SCT,M,M,7000.00,12000.00,M,M,M,M,M,M,M,M,M,78.80,KSCH 221659Z 01004KT 15SM SCT070 SCT120 26/19 A3004,M
SCH,2020-07-22 17:50,82.40,66.20,58.08,100.00,5.00,0.00,30.02,M,15.00,M,SCT,SCT,M,M,7000.00,10000.00,M,M,M,M,M,M,M,M,M,84.63,KSCH 221750Z 10005KT 15SM SCT070 SCT100 28/19 A3002,M
SCH,2020-07-22 18:55,82.40,66.20,58.08,70.00,5.00,0.00,29.98,M,15.00,M,SCT,BKN,M,M,7000.00,12000.00,M,M,M,M,M,M,M,M,M,84.63,KSCH 221855Z 07005KT 15SM SCT070 BKN120 28/19 A2998,M
SCH,2020-07-22 19:47,82.40,69.80,65.74,40.00,5.00,0.00,29.97,M,15.00,M,FEW,BKN,BKN,M,7000.00,12000.00,25000.00,M,M,M,M,M,M,M,M,86.22,KSCH 221947Z 04005KT 15SM FEW070 BKN120 BKN250 28/21 A2997,M
SCH,2020-07-22 20:55,80.60,69.80,69.71,20.00,9.00,0.00,29.95,M,15.00,M,SCT,BKN,BKN,M,7000.00,11000.00,25000.00,M,M,M,M,M,M,M,M,83.90,KSCH 222055Z AUTO 02009KT 15SM SCT070 BKN110 BKN250 27/21 A2995,M
SCH,2020-07-22 21:55,73.40,71.60,94.10,60.00,9.00,0.00,29.93,M,15.00,M,SCT,BKN,OVC,M,2800.00,6000.00,9000.00,M,RA,M,M,M,M,M,M,73.40,KSCH 222155Z 06009KT 15SM RA SCT028 BKN060 OVC090 23/22 A2993,M
SCH,2020-07-22 22:47,73.40,71.60,94.10,30.00,8.00,0.00,29.93,M,15.00,M,SCT,SCT,BKN,OVC,800.00,2200.00,6000.00,9000.00,RA,M,M,M,M,M,M,73.40,KSCH 222247Z 03008KT 15SM RA SCT008 SCT022 BKN060 OVC090 23/22 A2993,M
SCH,2020-07-22 23:55,71.60,71.60,100.00,350.00,6.00,0.00,29.96,M,10.00,M,SCT,BKN,BKN,M,1200.00,5000.00,8000.00,M,M,M,M,M,M,M,M,71.60,KSCH 222355Z 35006KT 10SM SCT012 BKN050 BKN080 22/22 A2996,M
SCH,2020-07-23 00:49,71.60,71.60,100.00,100.00,3.00,0.00,29.97,M,10.00,M,SCT,SCT,BKN,BKN,1200.00,4800.00,6000.00,7000.00,M,M,M,M,M,M,M,71.60,KSCH 230049Z 10003KT 10SM SCT012 SCT048 BKN060 BKN070 22/22 A2997,M
SCH,2020-07-23 01:55,71.60,71.60,100.00,0.00,0.00,0.00,29.98,M,7.00,M,SCT,M,M,M,6000.00,M,M,M,M,M,M,M,M,M,M,71.60,KSCH 230155Z 00000KT 7SM SCT060 22/22 A2998 RMK LAST,M
SCH,2020-07-23 11:58,71.60,71.60,100.00,0.00,0.00,0.00,30.01,M,1.00,M,OVC,M,M,M,300.00,M,M,M,BR,M,M,M,M,M,M,71.60,KSCH 231158Z 00000KT 1SM BR OVC003 22/22 A3001 RMK FIRST,M
SCH,2020-07-23 12:50,73.40,73.40,100.00,0.00,0.00,0.00,30.01,M,3.00,M,BKN,BKN,M,M,300.00,4800.00,M,M,BR,M,M,M,M,M,M,73.40,KSCH 231250Z 00000KT 3SM BR BKN003 BKN048 23/23 A3001,M
SCH,2020-07-23 13:48,75.20,73.40,94.14,0.00,0.00,0.00,30.01,M,5.00,M,SCT,BKN,OVC,M,900.00,2300.00,4700.00,M,BR,M,M,M,M,M,M,75.20,KSCH 231348Z 00000KT 5SM BR SCT009 BKN023 OVC047 24/23 A3001,M
SCH,2020-07-23 14:48,78.80,73.40,83.55,0.00,0.00,0.00,30.01,M,7.00,M,SCT,OVC,M,M,2400.00,3000.00,M,M,BR,M,M,M,M,M,M,78.80,KSCH 231448Z 00000KT 7SM BR SCT024 OVC030 26/23 A3001,M
SCH,2020-07-23 15:47,80.60,73.40,78.76,320.00,3.00,0.00,30.00,M,10.00,M,SCT,SCT,BKN,M,1800.00,2600.00,11000.00,M,M,M,M,M,M,M,M,85.32,KSCH 231547Z 32003KT 10SM SCT018 SCT026 BKN110 27/23 A3000,M
SCH,2020-07-23 16:47,82.40,71.60,69.90,0.00,0.00,0.00,29.99,M,10.00,M,SCT,M,M,M,2100.00,M,M,M,M,M,M,M,M,M,M,87.18,KSCH 231647Z 00000KT 10SM SCT021 28/22 A2999,M
SCH,2020-07-23 17:58,82.40,71.60,69.90,190.00,3.00,0.00,29.97,M,10.00,M,SCT,BKN,M,M,11000.00,25000.00,M,M,M,M,M,M,M,M,M,87.18,KSCH 231758Z 19003KT 10SM SCT110 BKN250 28/22 A2997,M
